<<<<<<< Updated upstream
source_path,asset_type,decision,target_path,hard_coded_github_path,follow_up_issue,rationale
.github/SAVED_REPLIES/pull-requests/documentation-pr.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/documentation-pr.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/draft-pr.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/draft-pr.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/merge-discipline.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/merge-discipline.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/missing-labels.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/missing-labels.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/needs-qa.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/needs-qa.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/performance.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/performance.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/ready-for-review.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/ready-for-review.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/release-label-guidance.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/release-label-guidance.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/security.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/security.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/testing.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/testing.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
".github/SAVED_REPLIES/technical/Icon",saved-reply,delete,,no,,Remove zero-byte macOS metadata after link audit; not a portable asset.
.github/SAVED_REPLIES/technical/api-integration.md,saved-reply,keep,.github/SAVED_REPLIES/technical/api-integration.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/technical/code-style.md,saved-reply,keep,.github/SAVED_REPLIES/technical/code-style.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/technical/configuration.md,saved-reply,keep,.github/SAVED_REPLIES/technical/configuration.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/technical/dependencies.md,saved-reply,keep,.github/SAVED_REPLIES/technical/dependencies.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/technical/dependency-update.md,saved-reply,keep,.github/SAVED_REPLIES/technical/dependency-update.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/technical/environment-config.md,saved-reply,keep,.github/SAVED_REPLIES/technical/environment-config.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/technical/environment.md,saved-reply,keep,.github/SAVED_REPLIES/technical/environment.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/technical/missing-tests.md,saved-reply,keep,.github/SAVED_REPLIES/technical/missing-tests.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/technical/performance.md,saved-reply,keep,.github/SAVED_REPLIES/technical/performance.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/technical/security.md,saved-reply,keep,.github/SAVED_REPLIES/technical/security.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
".github/SAVED_REPLIES/workflow/Icon",saved-reply,delete,,no,,Remove zero-byte macOS metadata after link audit; not a portable asset.
.github/SAVED_REPLIES/workflow/automation.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/automation.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/branch-management.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/branch-management.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/branches.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/branches.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/changelog-versioning.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/changelog-versioning.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/cicd-failures.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/cicd-failures.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/dependency-update.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/dependency-update.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/deployment.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/deployment.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/draft-pr.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/draft-pr.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/environment-config.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/environment-config.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/labeling.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/labeling.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/needs-rebase.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/needs-rebase.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/permissions-secrets.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/permissions-secrets.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/project-sync.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/project-sync.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/release-management.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/release-management.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/releases.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/releases.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/workflow/workflow-failure.md,saved-reply,keep,.github/SAVED_REPLIES/workflow/workflow-failure.md,no,,GitHub-native/community-health content should remain in .github governance scope.
=======
source_path,asset_type,decision,target_path,hard_coded_github_path,follow_up_issue,rationale
.github/agents/README.md,agent-spec,convert,agents/README.md + .github/agents/README.md,yes,#296,Portable agent ownership index lives at /agents; .github retains a repo-local boundary pointer.
.github/agents/adr.agent.md,agent-spec,move,agents/adr.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/agent.md,agent-spec,move,agents/agent.md,yes,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/issues.agent.md,agent-spec,move,agents/issues.agent.md,yes,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/labeling.agent.md,agent-spec,move,agents/labeling.agent.md,yes,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/linting.agent.md,agent-spec,move,agents/linting.agent.md,yes,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/meta.agent.md,agent-spec,move,agents/meta.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/metrics.agent.md,agent-spec,move,agents/metrics.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/mode-demonstrate-understanding.agent.md,agent-spec,move,agents/mode-demonstrate-understanding.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/mode-document-reviewer.agent.md,agent-spec,move,agents/mode-document-reviewer.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/mode-prd.agent.md,agent-spec,move,agents/mode-prd.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/mode-thinking.agent.md,agent-spec,move,agents/mode-thinking.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/project-meta-sync.agent.md,agent-spec,move,agents/project-meta-sync.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/prompt-engineer.agent.md,agent-spec,move,agents/prompt-engineer.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/release.agent.md,agent-spec,move,agents/release.agent.md,yes,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/reporting.agent.md,agent-spec,move,agents/reporting.agent.md,yes,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/reviewer.agent.md,agent-spec,move,agents/reviewer.agent.md,yes,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/task-planner.agent.md,agent-spec,move,agents/task-planner.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/task-researcher.agent.md,agent-spec,move,agents/task-researcher.agent.md,no,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/template.agent.md,agent-spec,move,agents/template.agent.md,yes,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/agents/testing.agent.md,agent-spec,move,agents/testing.agent.md,yes,#296,Moved portable agent spec to /agents and updated active links while leaving scripts/agents as legacy runtime.
.github/instructions/.archive/CONSOLIDATION_MIGRATION_GUIDE.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/FRONTMATTER_SCHEMA.md.backup,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/INSTRUCTION_CONSOLIDATION_MIGRATION.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/ISSUE_TYPES.md.backup,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/README.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/WORKFLOWS.md.backup,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/agents.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/file-management.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/frontmatter.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/javascript.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/jest.instructions.md,instruction,archive,,no,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/jsdoc.instructions.md,instruction,archive,,no,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/json.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/markdown.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/naming-conventions.instructions.md,instruction,archive,,no,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/reporting.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/reviewer.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/saved-replies.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/testing.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/tests.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/.archive/yaml.instructions.md,instruction,archive,,yes,,Legacy archived instruction; do not migrate by default unless a later issue proves value.
.github/instructions/README.md,instruction,convert,instructions/README.md + .github/instructions/README.md,no,#295,Portable instruction ownership index lives at /instructions; .github retains a repo-local boundary pointer.
.github/instructions/a11y.instructions.md,instruction,move,instructions/a11y.instructions.md,no,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/agent-spec.instructions.md,instruction,move,instructions/agent-spec.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/automation.instructions.md,instruction,move,instructions/automation.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/coding-standards.instructions.md,instruction,move,instructions/coding-standards.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/community-standards.instructions.md,instruction,move,instructions/community-standards.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/copilot-operations.instructions.md,instruction,move,instructions/copilot-operations.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/docs.instructions.md,instruction,move,instructions/docs.instructions.md,no,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/documentation-formats.instructions.md,instruction,move,instructions/documentation-formats.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/file-organisation.instructions.md,instruction,convert,instructions/file-organisation.instructions.md + .github/instructions/file-organisation.instructions.md,yes,#295,Converted into a portable /instructions copy while retaining the repo-local .github boundary copy.
.github/instructions/instructions.instructions.md,instruction,move,instructions/instructions.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/issues.instructions.md,instruction,move,instructions/issues.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/labeling.instructions.md,instruction,move,instructions/labeling.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/languages.instructions.md,instruction,move,instructions/languages.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/linting.instructions.md,instruction,move,instructions/linting.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/mermaid.instructions.md,instruction,move,instructions/mermaid.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/meta.instructions.md,instruction,move,instructions/meta.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/metrics.instructions.md,instruction,move,instructions/metrics.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/planner.instructions.md,instruction,move,instructions/planner.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/project-meta-sync.instructions.md,instruction,move,instructions/project-meta-sync.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/prompt.instructions.md,instruction,move,instructions/prompt.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/pull-requests.instructions.md,instruction,move,instructions/pull-requests.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/quality-assurance.instructions.md,instruction,move,instructions/quality-assurance.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/readme.instructions.md,instruction,move,instructions/readme.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/release.instructions.md,instruction,move,instructions/release.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/reporting.instructions.md,instruction,move,instructions/reporting.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/self-explanatory-code-commenting.instructions.md,instruction,move,instructions/self-explanatory-code-commenting.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/spec-driven-workflow.instructions.md,instruction,move,instructions/spec-driven-workflow.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/task-implementation.instructions.md,instruction,move,instructions/task-implementation.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/tasksync.instructions.md,instruction,move,instructions/tasksync.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/template.instructions.md,instruction,move,instructions/template.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/tools.instructions.md,instruction,move,instructions/tools.instructions.md,no,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/instructions/workflows.instructions.md,instruction,move,instructions/workflows.instructions.md,yes,#295,Moved portable instruction to /instructions and updated active links and indexes.
.github/prompts/README.md,prompt,convert,cookbook/README.md,no,,Prompt indexes become cookbook/backlog material rather than first-class installable assets.
.github/prompts/add-frontmatter.prompt.md,prompt,convert,skills/add-frontmatter/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/agent-task-markdown-linting.prompt.md,prompt,convert,skills/agent-task-markdown-linting/SKILL.md,yes,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/agents.prompt.md,prompt,convert,skills/agents/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/architecture-blueprint-generator.prompt.md,prompt,convert,cookbook/architecture-blueprint-generator.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/breakdown-epic-arch.prompt.md,prompt,convert,cookbook/breakdown-epic-arch.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/breakdown-epic-pm.prompt.md,prompt,convert,cookbook/breakdown-epic-pm.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/breakdown-feature-implementation.prompt.md,prompt,convert,skills/breakdown-feature-implementation/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/breakdown-feature-prd.prompt.md,prompt,convert,cookbook/breakdown-feature-prd.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/breakdown-plan.prompt.md,prompt,convert,cookbook/breakdown-plan.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/breakdown-test.prompt.md,prompt,convert,cookbook/breakdown-test.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/build-agent-and-tests.prompt.md,prompt,convert,skills/build-agent-and-tests/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/changelog-lines.prompt.md,prompt,convert,skills/changelog-lines/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/changelog.prompt.md,prompt,convert,skills/changelog/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/code-review.prompt.md,prompt,convert,skills/code-review/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/conventional-commit.prompt.md,prompt,convert,cookbook/conventional-commit.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/create-agentsmd.prompt.md,prompt,convert,skills/create-agentsmd/SKILL.md,yes,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/create-architectural-decision-record.prompt.md,prompt,convert,cookbook/create-architectural-decision-record.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/create-github-action-workflow-specification.prompt.md,prompt,convert,skills/create-github-action-workflow-specification/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/create-github-issue-feature-from-specification.prompt.md,prompt,convert,skills/create-github-issue-feature-from-specification/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/create-github-issues-feature-from-implementation-plan.prompt.md,prompt,convert,skills/create-github-issues-feature-from-implementation-plan/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/create-github-issues-for-unmet-specification-requirements.prompt.md,prompt,convert,skills/create-github-issues-for-unmet-specification-requirements/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/create-github-pull-request-from-specification.prompt.md,prompt,convert,skills/create-github-pull-request-from-specification/SKILL.md,yes,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/create-implementation-plan.prompt.md,prompt,convert,skills/create-implementation-plan/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/create-llms.prompt.md,prompt,convert,cookbook/create-llms.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/create-readme.prompt.md,prompt,convert,skills/create-readme/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/create-specification.prompt.md,prompt,convert,skills/create-specification/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/dependency-audit-agent.prompt.md,prompt,convert,skills/dependency-audit-agent/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/docs-from-comments.prompt.md,prompt,convert,cookbook/docs-from-comments.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/docs-writeup.prompt.md,prompt,convert,cookbook/docs-writeup.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/documentation-writer.prompt.md,prompt,convert,cookbook/documentation-writer.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/editorconfig.prompt.md,prompt,convert,cookbook/editorconfig.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/finalize-agent-prompt.prompt.md,prompt,convert,skills/finalize-agent-prompt/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/folder-structure-blueprint-generator.prompt.md,prompt,convert,cookbook/folder-structure-blueprint-generator.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/generate-changelog.prompt.md,prompt,convert,skills/generate-changelog/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/generate-custom-instructions-from-codebase.prompt.md,prompt,convert,cookbook/generate-custom-instructions-from-codebase.prompt.md,yes,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/generate-gh-workflow.prompt.md,prompt,convert,skills/generate-gh-workflow/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/generate-pr-description.prompt.md,prompt,convert,cookbook/generate-pr-description.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/git-flow-branch-creator.prompt.md,prompt,convert,cookbook/git-flow-branch-creator.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/github-copilot-starter.prompt.md,prompt,convert,cookbook/github-copilot-starter.prompt.md,yes,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/inline-documentation.prompt.md,prompt,convert,cookbook/inline-documentation.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/labeling.prompt.md,prompt,convert,skills/labeling/SKILL.md,yes,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/model-recommendation.prompt.md,prompt,convert,cookbook/model-recommendation.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/multi-stage-dockerfile.prompt.md,prompt,convert,cookbook/multi-stage-dockerfile.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/my-issues.prompt.md,prompt,convert,cookbook/my-issues.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/my-pull-requests.prompt.md,prompt,convert,cookbook/my-pull-requests.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/normalize-docs-labels.prompt.md,prompt,convert,skills/normalize-docs-labels/SKILL.md,yes,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/pr-description.prompt.md,prompt,convert,cookbook/pr-description.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/pr-review.prompt.md,prompt,convert,skills/pr-review/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/project-workflow-analysis-blueprint-generator.prompt.md,prompt,convert,skills/project-workflow-analysis-blueprint-generator/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/prompt-builder.prompt.md,prompt,convert,cookbook/prompt-builder.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/prompts.md,prompt,convert,cookbook/prompts.md,no,,Prompt indexes become cookbook/backlog material rather than first-class installable assets.
.github/prompts/python-mcp-server-generator.prompt.md,prompt,convert,cookbook/python-mcp-server-generator.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/readme-blueprint-generator.prompt.md,prompt,convert,skills/readme-blueprint-generator/SKILL.md,yes,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/release.prompt.md,prompt,convert,skills/release/SKILL.md,yes,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/remember-interactive-programming.prompt.md,prompt,convert,cookbook/remember-interactive-programming.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/remember.prompt.md,prompt,convert,cookbook/remember.prompt.md,yes,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/repo-story-time.prompt.md,prompt,convert,cookbook/repo-story-time.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/reporting.prompt.md,prompt,convert,cookbook/reporting.prompt.md,yes,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/review-and-refactor.prompt.md,prompt,convert,skills/review-and-refactor/SKILL.md,yes,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/saved-replies.prompt.md,prompt,convert,cookbook/saved-replies.prompt.md,yes,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/shuffle-json-data.prompt.md,prompt,convert,cookbook/shuffle-json-data.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/spec-driven-workflow-start.prompt.md,prompt,convert,skills/spec-driven-workflow-start/SKILL.md,yes,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/technology-stack-blueprint-generator.prompt.md,prompt,convert,cookbook/technology-stack-blueprint-generator.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/testing.prompt.md,prompt,convert,skills/testing/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/update-implementation-plan.prompt.md,prompt,convert,skills/update-implementation-plan/SKILL.md,no,,Durable workflow prompt should become a self-contained skill if still useful.
.github/prompts/update-llms.prompt.md,prompt,convert,cookbook/update-llms.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
.github/prompts/update-markdown-file-index.prompt.md,prompt,convert,cookbook/update-markdown-file-index.prompt.md,no,,Example or one-off prompt should become a cookbook recipe/backlog entry if retained.
